index	bin	contig
1791	bin.5.fa	>NODE_7089_length_2523_cov_40.920989
1792	bin.5.fa	>NODE_7114_length_2520_cov_31.190669
1793	bin.5.fa	>NODE_7132_length_2517_cov_16.528432
1794	bin.5.fa	>NODE_7433_length_2457_cov_28.109908
1795	bin.5.fa	>NODE_7481_length_2448_cov_24.413707
1796	bin.5.fa	>NODE_7495_length_2445_cov_33.699163
1797	bin.5.fa	>NODE_7603_length_2425_cov_25.345992
1798	bin.5.fa	>NODE_7696_length_2407_cov_16.355867
1799	bin.5.fa	>NODE_7921_length_2364_cov_26.821568
1800	bin.5.fa	>NODE_8017_length_2346_cov_42.297687
1801	bin.5.fa	>NODE_8063_length_2338_cov_30.677617
1802	bin.5.fa	>NODE_8102_length_2330_cov_31.029890
1803	bin.5.fa	>NODE_8109_length_2329_cov_45.986807
1804	bin.5.fa	>NODE_8126_length_2326_cov_26.731836
1805	bin.5.fa	>NODE_8236_length_2309_cov_31.685004
1806	bin.5.fa	>NODE_8522_length_2259_cov_24.531307
1807	bin.5.fa	>NODE_8621_length_2244_cov_37.448607
1808	bin.5.fa	>NODE_8754_length_2225_cov_37.841014
1809	bin.5.fa	>NODE_8935_length_2200_cov_39.617716
1810	bin.5.fa	>NODE_9043_length_2186_cov_31.666823
1811	bin.5.fa	>NODE_9106_length_2177_cov_25.741282
1812	bin.5.fa	>NODE_9315_length_2150_cov_25.912649
1813	bin.5.fa	>NODE_9385_length_2141_cov_33.760786
1814	bin.5.fa	>NODE_9413_length_2138_cov_10.624100
1815	bin.5.fa	>NODE_9643_length_2111_cov_7.393482
1816	bin.5.fa	>NODE_9786_length_2095_cov_36.368137
1817	bin.5.fa	>NODE_9796_length_2094_cov_8.635606
1818	bin.5.fa	>NODE_9956_length_2075_cov_39.400990
1819	bin.5.fa	>NODE_10014_length_2068_cov_45.793840
1820	bin.5.fa	>NODE_10192_length_2048_cov_26.011039
1821	bin.5.fa	>NODE_10333_length_2032_cov_28.472433
1822	bin.5.fa	>NODE_10354_length_2030_cov_34.444051
1823	bin.5.fa	>NODE_10620_length_2002_cov_33.752953
1824	bin.5.fa	>NODE_10767_length_1986_cov_19.052305
1825	bin.5.fa	>NODE_10853_length_1977_cov_6.878772
1826	bin.5.fa	>NODE_10860_length_1976_cov_28.324310
1827	bin.5.fa	>NODE_10962_length_1965_cov_17.764398
1828	bin.5.fa	>NODE_11391_length_1924_cov_28.344034
1829	bin.5.fa	>NODE_11446_length_1919_cov_36.057403
1830	bin.5.fa	>NODE_12150_length_1857_cov_6.128746
1831	bin.5.fa	>NODE_12168_length_1855_cov_23.783889
1832	bin.5.fa	>NODE_12234_length_1849_cov_31.799331
1833	bin.5.fa	>NODE_12355_length_1841_cov_55.626540
1834	bin.5.fa	>NODE_12546_length_1825_cov_40.907910
1835	bin.5.fa	>NODE_12580_length_1822_cov_24.494058
1836	bin.5.fa	>NODE_12758_length_1808_cov_30.878494
1837	bin.5.fa	>NODE_13024_length_1789_cov_31.394464
1838	bin.5.fa	>NODE_13511_length_1754_cov_24.701001
1839	bin.5.fa	>NODE_13566_length_1750_cov_25.655457
1840	bin.5.fa	>NODE_13567_length_1750_cov_14.705605
1841	bin.5.fa	>NODE_13928_length_1726_cov_13.040694
1842	bin.5.fa	>k141_550628_length_1681_cov_20.0000
1843	bin.5.fa	>NODE_15023_length_1660_cov_20.016199
1844	bin.5.fa	>NODE_15162_length_1652_cov_27.137758
1845	bin.5.fa	>NODE_15224_length_1649_cov_26.487453
1846	bin.5.fa	>NODE_15560_length_1632_cov_36.057705
1847	bin.5.fa	>NODE_15733_length_1621_cov_42.141124
1848	bin.5.fa	>NODE_15754_length_1620_cov_30.011502
1849	bin.5.fa	>NODE_16347_length_1592_cov_2.988289
1850	bin.5.fa	>NODE_16403_length_1589_cov_27.288787
1851	bin.5.fa	>NODE_16756_length_1571_cov_38.525726
1852	bin.5.fa	>NODE_17009_length_1559_cov_29.253989
1853	bin.5.fa	>NODE_17073_length_1556_cov_8.971352
1854	bin.5.fa	>NODE_17229_length_1548_cov_38.172806
1855	bin.5.fa	>NODE_17432_length_1539_cov_47.443396
1856	bin.5.fa	>NODE_17912_length_1519_cov_29.353825
1857	bin.5.fa	>NODE_18007_length_1515_cov_33.861644
1858	bin.5.fa	>NODE_18290_length_1503_cov_36.306630
1859	bin.5.fa	>k141_346032_length_1495_cov_24.8050
1860	bin.5.fa	>k141_344294_length_1384_cov_31.9686
1861	bin.5.fa	>k141_178786_length_1357_cov_17.0000
1862	bin.5.fa	>k141_202971_length_1357_cov_33.0000
1863	bin.5.fa	>k141_472384_length_1342_cov_20.0000
1864	bin.5.fa	>k141_441415_length_1252_cov_19.0000
1865	bin.5.fa	>k141_60629_length_1238_cov_25.0000
1866	bin.5.fa	>k141_588710_length_1174_cov_27.2401
1867	bin.5.fa	>k141_110730_length_1005_cov_20.0000
1868	bin.6.fa	>NODE_1_length_313783_cov_18.940162
1869	bin.6.fa	>NODE_2_length_207128_cov_19.534599
1870	bin.6.fa	>NODE_8_length_130501_cov_21.650123
1871	bin.6.fa	>NODE_10_length_116092_cov_23.135982
1872	bin.6.fa	>NODE_11_length_114527_cov_19.502490
1873	bin.6.fa	>NODE_12_length_114018_cov_18.943096
1874	bin.6.fa	>NODE_15_length_104445_cov_19.423058
1875	bin.6.fa	>NODE_17_length_101826_cov_20.743974
1876	bin.6.fa	>NODE_21_length_91087_cov_19.841594
1877	bin.6.fa	>NODE_26_length_81989_cov_20.021224
1878	bin.6.fa	>NODE_30_length_78353_cov_20.918018
1879	bin.6.fa	>NODE_44_length_65981_cov_21.204881
1880	bin.6.fa	>NODE_52_length_61823_cov_21.614056
1881	bin.6.fa	>NODE_68_length_51983_cov_24.396973
1882	bin.6.fa	>NODE_72_length_50222_cov_25.187733
1883	bin.6.fa	>NODE_80_length_48265_cov_23.864634
1884	bin.6.fa	>NODE_87_length_45293_cov_24.072108
1885	bin.6.fa	>NODE_90_length_45009_cov_22.637585
1886	bin.6.fa	>NODE_124_length_37379_cov_24.425088
1887	bin.6.fa	>NODE_137_length_35536_cov_23.278882
1888	bin.6.fa	>NODE_154_length_32500_cov_20.307782
1889	bin.6.fa	>NODE_157_length_31894_cov_21.078960
1890	bin.6.fa	>NODE_173_length_30205_cov_20.303151
1891	bin.6.fa	>NODE_217_length_25913_cov_19.387656
1892	bin.6.fa	>NODE_242_length_23830_cov_23.165131
1893	bin.6.fa	>NODE_314_length_20505_cov_16.565623
1894	bin.6.fa	>NODE_420_length_16746_cov_20.364148
1895	bin.6.fa	>NODE_443_length_16128_cov_19.643315
1896	bin.6.fa	>NODE_471_length_15450_cov_23.711140
1897	bin.6.fa	>NODE_502_length_14760_cov_20.041482
1898	bin.6.fa	>NODE_503_length_14751_cov_24.387316
1899	bin.6.fa	>NODE_550_length_13805_cov_23.742109
1900	bin.6.fa	>NODE_668_length_12103_cov_21.151145
1901	bin.6.fa	>NODE_863_length_10281_cov_20.055642
1902	bin.6.fa	>NODE_1316_length_7617_cov_16.993124
1903	bin.6.fa	>NODE_1689_length_6449_cov_24.825149
1904	bin.6.fa	>NODE_1710_length_6408_cov_26.025815
1905	bin.6.fa	>NODE_1891_length_5959_cov_19.085535
1906	bin.6.fa	>NODE_1899_length_5936_cov_19.721646
1907	bin.6.fa	>NODE_1926_length_5893_cov_31.379925
1908	bin.6.fa	>NODE_4046_length_3618_cov_13.973337
1909	bin.6.fa	>NODE_5062_length_3117_cov_19.245265
1910	bin.6.fa	>NODE_5066_length_3115_cov_18.967974
1911	bin.6.fa	>NODE_6053_length_2789_cov_27.578274
1912	bin.6.fa	>NODE_7323_length_2479_cov_20.306931
1913	bin.6.fa	>NODE_7765_length_2393_cov_23.189478
1914	bin.6.fa	>NODE_7910_length_2365_cov_27.700866
1915	bin.6.fa	>NODE_9608_length_2114_cov_21.101020
1916	bin.6.fa	>NODE_9997_length_2070_cov_21.112159
1917	bin.6.fa	>NODE_10320_length_2033_cov_25.212336
1918	bin.6.fa	>NODE_12088_length_1861_cov_17.184385
1919	bin.6.fa	>NODE_12591_length_1821_cov_16.025481
1920	bin.6.fa	>NODE_14168_length_1712_cov_19.452022
1921	bin.6.fa	>NODE_15537_length_1633_cov_20.401141
1922	bin.6.fa	>k141_339044_length_1618_cov_27.3277
1923	bin.6.fa	>NODE_16031_length_1606_cov_22.063185
1924	bin.6.fa	>k141_518554_length_1605_cov_29.0000
1925	bin.6.fa	>k141_408589_length_1450_cov_17.0000
1926	bin.6.fa	>k141_368489_length_1092_cov_23.0000
1927	bin.6.fa	>k141_508409_length_1045_cov_18.2445
1928	bin.6.fa	>k141_528662_length_1017_cov_47.4863
1929	bin.7.fa	>NODE_75_length_49515_cov_11.956106
1930	bin.7.fa	>NODE_101_length_41780_cov_11.995327
1931	bin.7.fa	>NODE_118_length_38029_cov_11.604598
1932	bin.7.fa	>NODE_171_length_30487_cov_12.174323
1933	bin.7.fa	>NODE_181_length_29494_cov_12.951323
1934	bin.7.fa	>NODE_191_length_27939_cov_11.863004
1935	bin.7.fa	>NODE_196_length_27386_cov_11.621455
1936	bin.7.fa	>NODE_214_length_26088_cov_11.802789
1937	bin.7.fa	>NODE_222_length_25742_cov_12.369954
1938	bin.7.fa	>NODE_224_length_25595_cov_14.876547
1939	bin.7.fa	>NODE_236_length_24475_cov_11.114373
1940	bin.7.fa	>NODE_263_length_22618_cov_15.706156
1941	bin.7.fa	>NODE_268_length_22288_cov_16.252193
1942	bin.7.fa	>NODE_270_length_22264_cov_11.685803
1943	bin.7.fa	>NODE_274_length_22074_cov_13.146737
1944	bin.7.fa	>NODE_287_length_21662_cov_12.093720
1945	bin.7.fa	>NODE_290_length_21576_cov_12.218113
1946	bin.7.fa	>NODE_294_length_21500_cov_14.066356
1947	bin.7.fa	>NODE_300_length_21151_cov_10.703309
1948	bin.7.fa	>NODE_310_length_20624_cov_12.471243
1949	bin.7.fa	>NODE_312_length_20578_cov_11.862934
1950	bin.7.fa	>NODE_316_length_20457_cov_10.934075
1951	bin.7.fa	>NODE_321_length_20328_cov_11.638337
1952	bin.7.fa	>NODE_322_length_20272_cov_11.323886
1953	bin.7.fa	>NODE_323_length_20204_cov_11.658345
1954	bin.7.fa	>NODE_328_length_19928_cov_12.401198
1955	bin.7.fa	>NODE_331_length_19801_cov_12.648030
1956	bin.7.fa	>NODE_336_length_19467_cov_15.114929
1957	bin.7.fa	>NODE_342_length_19266_cov_12.218000
1958	bin.7.fa	>NODE_347_length_18933_cov_13.959159
1959	bin.7.fa	>NODE_351_length_18685_cov_12.022974
1960	bin.7.fa	>NODE_352_length_18674_cov_11.297223
1961	bin.7.fa	>NODE_369_length_18202_cov_8.833692
1962	bin.7.fa	>NODE_378_length_17986_cov_11.709442
1963	bin.7.fa	>NODE_389_length_17514_cov_11.039292
1964	bin.7.fa	>NODE_399_length_17204_cov_12.393959
1965	bin.7.fa	>NODE_469_length_15463_cov_10.547702
1966	bin.7.fa	>NODE_481_length_15268_cov_12.510945
1967	bin.7.fa	>NODE_482_length_15257_cov_12.491975
1968	bin.7.fa	>NODE_488_length_15113_cov_12.869106
1969	bin.7.fa	>NODE_500_length_14810_cov_11.731684
1970	bin.7.fa	>NODE_501_length_14782_cov_9.236436
1971	bin.7.fa	>NODE_506_length_14653_cov_11.383409
1972	bin.7.fa	>NODE_508_length_14524_cov_11.685327
1973	bin.7.fa	>NODE_513_length_14456_cov_11.501424
1974	bin.7.fa	>NODE_514_length_14421_cov_10.630934
1975	bin.7.fa	>NODE_520_length_14275_cov_12.633755
1976	bin.7.fa	>NODE_538_length_14019_cov_10.884489
1977	bin.7.fa	>NODE_545_length_13905_cov_11.701372
1978	bin.7.fa	>NODE_546_length_13883_cov_12.342060
1979	bin.7.fa	>NODE_549_length_13828_cov_11.479924
1980	bin.7.fa	>NODE_563_length_13651_cov_12.871653
1981	bin.7.fa	>NODE_564_length_13649_cov_12.267986
1982	bin.7.fa	>NODE_581_length_13352_cov_11.700384
1983	bin.7.fa	>NODE_595_length_13123_cov_11.665978
1984	bin.7.fa	>NODE_610_length_12919_cov_11.254586
1985	bin.7.fa	>NODE_615_length_12852_cov_11.597953
1986	bin.7.fa	>NODE_631_length_12680_cov_10.949703
1987	bin.7.fa	>NODE_638_length_12561_cov_12.199344
1988	bin.7.fa	>NODE_639_length_12524_cov_12.361296
1989	bin.7.fa	>NODE_642_length_12509_cov_11.011322
1990	bin.7.fa	>NODE_649_length_12417_cov_10.788707
1991	bin.7.fa	>NODE_667_length_12106_cov_11.088125
1992	bin.7.fa	>NODE_691_length_11867_cov_9.079834
1993	bin.7.fa	>NODE_694_length_11832_cov_11.759192
1994	bin.7.fa	>NODE_706_length_11754_cov_11.752030
1995	bin.7.fa	>NODE_720_length_11568_cov_9.485886
1996	bin.7.fa	>NODE_723_length_11528_cov_12.313606
1997	bin.7.fa	>NODE_750_length_11174_cov_12.346344
1998	bin.7.fa	>NODE_753_length_11162_cov_11.804718
1999	bin.7.fa	>NODE_764_length_11108_cov_10.590971
2000	bin.7.fa	>NODE_768_length_11071_cov_10.798838
2001	bin.7.fa	>NODE_770_length_11052_cov_12.573793
2002	bin.7.fa	>NODE_780_length_10962_cov_10.463831
2003	bin.7.fa	>NODE_781_length_10962_cov_10.082516
2004	bin.7.fa	>NODE_791_length_10835_cov_12.676716
2005	bin.7.fa	>NODE_792_length_10832_cov_12.004547
2006	bin.7.fa	>NODE_796_length_10804_cov_11.147828
2007	bin.7.fa	>NODE_812_length_10653_cov_14.340253
2008	bin.7.fa	>NODE_823_length_10559_cov_12.881474
2009	bin.7.fa	>NODE_830_length_10490_cov_11.940297
2010	bin.7.fa	>NODE_845_length_10382_cov_11.310352
2011	bin.7.fa	>NODE_855_length_10324_cov_13.816633
2012	bin.7.fa	>NODE_872_length_10234_cov_10.185971
2013	bin.7.fa	>NODE_876_length_10192_cov_11.503798
2014	bin.7.fa	>NODE_897_length_9931_cov_12.236432
2015	bin.7.fa	>NODE_943_length_9551_cov_11.927970
2016	bin.7.fa	>NODE_945_length_9542_cov_11.546854
2017	bin.7.fa	>NODE_963_length_9404_cov_10.680287
2018	bin.7.fa	>NODE_982_length_9276_cov_13.633445
2019	bin.7.fa	>NODE_985_length_9260_cov_11.333080
2020	bin.7.fa	>NODE_991_length_9228_cov_12.525237
2021	bin.7.fa	>NODE_1009_length_9100_cov_11.832836
2022	bin.7.fa	>NODE_1015_length_9066_cov_11.656864
2023	bin.7.fa	>NODE_1021_length_9050_cov_10.571206
2024	bin.7.fa	>NODE_1027_length_9033_cov_11.227222
2025	bin.7.fa	>NODE_1060_length_8824_cov_7.983236
2026	bin.7.fa	>NODE_1067_length_8790_cov_12.114253
2027	bin.7.fa	>NODE_1071_length_8776_cov_10.721477
2028	bin.7.fa	>NODE_1105_length_8615_cov_11.142056
2029	bin.7.fa	>NODE_1109_length_8584_cov_14.498417
2030	bin.7.fa	>NODE_1140_length_8433_cov_8.246360
2031	bin.7.fa	>NODE_1141_length_8423_cov_7.971439
2032	bin.7.fa	>NODE_1149_length_8367_cov_13.042589
2033	bin.7.fa	>NODE_1182_length_8202_cov_12.720756
2034	bin.7.fa	>NODE_1187_length_8180_cov_11.655138
2035	bin.7.fa	>NODE_1214_length_8061_cov_9.232326
2036	bin.7.fa	>NODE_1219_length_8055_cov_14.388375
2037	bin.7.fa	>NODE_1267_length_7822_cov_6.848333
2038	bin.7.fa	>NODE_1271_length_7810_cov_13.252095
2039	bin.7.fa	>NODE_1287_length_7748_cov_12.425712
2040	bin.7.fa	>NODE_1301_length_7675_cov_6.440682
2041	bin.7.fa	>NODE_1318_length_7615_cov_12.110053
2042	bin.7.fa	>NODE_1380_length_7401_cov_8.626055
2043	bin.7.fa	>NODE_1381_length_7396_cov_8.528675
2044	bin.7.fa	>NODE_1419_length_7252_cov_9.865361
2045	bin.7.fa	>NODE_1431_length_7215_cov_6.533101
2046	bin.7.fa	>NODE_1436_length_7202_cov_11.142577
2047	bin.7.fa	>NODE_1457_length_7144_cov_10.787417
2048	bin.7.fa	>NODE_1480_length_7061_cov_12.768341
2049	bin.7.fa	>NODE_1481_length_7061_cov_10.666857
2050	bin.7.fa	>NODE_1495_length_7022_cov_11.208698
2051	bin.7.fa	>NODE_1525_length_6932_cov_12.199651
2052	bin.7.fa	>NODE_1528_length_6920_cov_11.719883
2053	bin.7.fa	>NODE_1554_length_6845_cov_12.372901
2054	bin.7.fa	>NODE_1565_length_6823_cov_12.033392
2055	bin.7.fa	>NODE_1575_length_6785_cov_12.933284
2056	bin.7.fa	>NODE_1588_length_6748_cov_11.825190
2057	bin.7.fa	>NODE_1630_length_6627_cov_9.014760
2058	bin.7.fa	>NODE_1639_length_6600_cov_8.567609
2059	bin.7.fa	>NODE_1645_length_6579_cov_13.867106
2060	bin.7.fa	>NODE_1656_length_6555_cov_12.947538
2061	bin.7.fa	>NODE_1660_length_6540_cov_9.011719
2062	bin.7.fa	>NODE_1661_length_6539_cov_9.190315
2063	bin.7.fa	>NODE_1670_length_6510_cov_11.434237
2064	bin.7.fa	>NODE_1687_length_6452_cov_13.855557
2065	bin.7.fa	>NODE_1695_length_6436_cov_8.080395
2066	bin.7.fa	>NODE_1726_length_6365_cov_11.764025
2067	bin.7.fa	>NODE_1727_length_6362_cov_11.946409
2068	bin.7.fa	>NODE_1734_length_6339_cov_14.133195
2069	bin.7.fa	>NODE_1765_length_6272_cov_9.682323
2070	bin.7.fa	>NODE_1774_length_6260_cov_10.266720
2071	bin.7.fa	>NODE_1785_length_6229_cov_11.156625
2072	bin.7.fa	>NODE_1816_length_6152_cov_12.033131
2073	bin.7.fa	>NODE_1849_length_6075_cov_12.225914
2074	bin.7.fa	>NODE_1864_length_6028_cov_13.706513
2075	bin.7.fa	>NODE_1890_length_5960_cov_12.966808
2076	bin.7.fa	>NODE_1897_length_5943_cov_16.277174
2077	bin.7.fa	>NODE_1903_length_5931_cov_11.101430
2078	bin.7.fa	>NODE_1914_length_5914_cov_10.135006
2079	bin.7.fa	>NODE_1944_length_5839_cov_10.077282
2080	bin.7.fa	>NODE_1961_length_5806_cov_10.217527
2081	bin.7.fa	>NODE_1987_length_5767_cov_13.291842
2082	bin.7.fa	>NODE_2027_length_5693_cov_12.617772
2083	bin.7.fa	>NODE_2056_length_5635_cov_11.965950
2084	bin.7.fa	>NODE_2165_length_5461_cov_10.011839
2085	bin.7.fa	>NODE_2182_length_5429_cov_8.357648
2086	bin.7.fa	>NODE_2218_length_5368_cov_10.713345
2087	bin.7.fa	>NODE_2226_length_5355_cov_12.128113
2088	bin.7.fa	>NODE_2229_length_5349_cov_12.713071
2089	bin.7.fa	>NODE_2236_length_5343_cov_10.814675
2090	bin.7.fa	>NODE_2272_length_5289_cov_13.127436
2091	bin.7.fa	>NODE_2290_length_5262_cov_11.588823
2092	bin.7.fa	>NODE_2301_length_5249_cov_8.962649
2093	bin.7.fa	>NODE_2302_length_5248_cov_8.622761
2094	bin.7.fa	>NODE_2312_length_5229_cov_11.773483
2095	bin.7.fa	>NODE_2326_length_5198_cov_14.905308
2096	bin.7.fa	>NODE_2344_length_5181_cov_10.717323
2097	bin.7.fa	>NODE_2427_length_5070_cov_12.229910
2098	bin.7.fa	>NODE_2444_length_5045_cov_7.822044
2099	bin.7.fa	>NODE_2448_length_5040_cov_9.558877
2100	bin.7.fa	>NODE_2474_length_5004_cov_10.100424
2101	bin.7.fa	>NODE_2563_length_4897_cov_8.699298
2102	bin.7.fa	>NODE_2581_length_4884_cov_13.734106
2103	bin.7.fa	>NODE_2598_length_4861_cov_10.535581
2104	bin.7.fa	>NODE_2602_length_4855_cov_14.488333
2105	bin.7.fa	>NODE_2650_length_4806_cov_9.672069
2106	bin.7.fa	>NODE_2711_length_4738_cov_8.286355
2107	bin.7.fa	>NODE_2718_length_4733_cov_7.832193
2108	bin.7.fa	>NODE_2794_length_4645_cov_5.438344
2109	bin.7.fa	>NODE_2814_length_4622_cov_10.741187
2110	bin.7.fa	>NODE_2935_length_4493_cov_13.408517
2111	bin.7.fa	>NODE_2985_length_4440_cov_12.177879
2112	bin.7.fa	>NODE_2999_length_4422_cov_8.791848
2113	bin.7.fa	>NODE_3030_length_4397_cov_10.805850
2114	bin.7.fa	>NODE_3093_length_4321_cov_15.070323
2115	bin.7.fa	>NODE_3098_length_4319_cov_14.033302
2116	bin.7.fa	>NODE_3159_length_4261_cov_12.508084
2117	bin.7.fa	>NODE_3188_length_4238_cov_6.858236
2118	bin.7.fa	>NODE_3273_length_4162_cov_15.181641
2119	bin.7.fa	>NODE_3332_length_4114_cov_7.786893
2120	bin.7.fa	>NODE_3440_length_4039_cov_8.307229
2121	bin.7.fa	>NODE_3472_length_4022_cov_9.715402
2122	bin.7.fa	>NODE_3508_length_4002_cov_13.901191
2123	bin.7.fa	>NODE_3574_length_3951_cov_5.784394
2124	bin.7.fa	>NODE_3678_length_3865_cov_9.687402
2125	bin.7.fa	>NODE_3789_length_3797_cov_8.725013
2126	bin.7.fa	>NODE_3797_length_3790_cov_11.247122
2127	bin.7.fa	>NODE_3870_length_3742_cov_10.938975
2128	bin.7.fa	>NODE_4121_length_3566_cov_10.546568
2129	bin.7.fa	>NODE_4146_length_3550_cov_13.280973
2130	bin.7.fa	>NODE_4193_length_3520_cov_6.734776
2131	bin.7.fa	>NODE_4256_length_3488_cov_13.284882
2132	bin.7.fa	>NODE_4281_length_3475_cov_10.299708
2133	bin.7.fa	>NODE_4285_length_3474_cov_7.274057
2134	bin.7.fa	>NODE_4292_length_3468_cov_14.695576
2135	bin.7.fa	>NODE_4309_length_3458_cov_8.223332
2136	bin.7.fa	>NODE_4311_length_3457_cov_8.552616
2137	bin.7.fa	>NODE_4358_length_3432_cov_9.143915
2138	bin.7.fa	>NODE_4398_length_3413_cov_15.156641
2139	bin.7.fa	>NODE_4426_length_3397_cov_6.704369
2140	bin.7.fa	>NODE_4475_length_3372_cov_6.885740
2141	bin.7.fa	>NODE_4494_length_3362_cov_8.425461
2142	bin.7.fa	>NODE_4530_length_3347_cov_13.966889
2143	bin.7.fa	>NODE_4534_length_3346_cov_8.167426
2144	bin.7.fa	>NODE_4533_length_3346_cov_10.599514
2145	bin.7.fa	>NODE_4630_length_3303_cov_11.576047
2146	bin.7.fa	>NODE_4643_length_3298_cov_8.728646
2147	bin.7.fa	>NODE_4729_length_3261_cov_10.247661
2148	bin.7.fa	>NODE_4758_length_3245_cov_11.741066
2149	bin.7.fa	>NODE_4867_length_3192_cov_12.062161
2150	bin.7.fa	>NODE_4926_length_3170_cov_9.019904
2151	bin.7.fa	>NODE_4961_length_3155_cov_14.802903
2152	bin.7.fa	>NODE_5087_length_3104_cov_10.724828
2153	bin.7.fa	>NODE_5223_length_3054_cov_7.034011
2154	bin.7.fa	>NODE_5226_length_3053_cov_12.719480
2155	bin.7.fa	>NODE_5233_length_3051_cov_11.159546
2156	bin.7.fa	>NODE_5271_length_3038_cov_14.271874
2157	bin.7.fa	>NODE_5312_length_3024_cov_14.398451
2158	bin.7.fa	>NODE_5316_length_3022_cov_8.626222
2159	bin.7.fa	>NODE_5384_length_2996_cov_12.887453
2160	bin.7.fa	>NODE_5422_length_2984_cov_10.546944
2161	bin.7.fa	>NODE_5476_length_2970_cov_13.251115
2162	bin.7.fa	>NODE_5521_length_2955_cov_12.446897
2163	bin.7.fa	>NODE_5739_length_2882_cov_6.354793
2164	bin.7.fa	>NODE_5776_length_2870_cov_11.205329
2165	bin.7.fa	>NODE_6013_length_2800_cov_11.865209
2166	bin.7.fa	>NODE_6060_length_2788_cov_8.757044
2167	bin.7.fa	>NODE_6140_length_2764_cov_8.364341
2168	bin.7.fa	>NODE_6195_length_2749_cov_9.121381
2169	bin.7.fa	>NODE_6339_length_2710_cov_12.500565
2170	bin.7.fa	>NODE_6356_length_2706_cov_5.514523
2171	bin.7.fa	>NODE_6398_length_2696_cov_11.976903
2172	bin.7.fa	>NODE_6442_length_2684_cov_5.480411
2173	bin.7.fa	>NODE_6488_length_2672_cov_8.440963
2174	bin.7.fa	>NODE_6555_length_2652_cov_12.391991
2175	bin.7.fa	>NODE_6576_length_2646_cov_12.328059
2176	bin.7.fa	>NODE_6626_length_2633_cov_9.243600
2177	bin.7.fa	>NODE_6795_length_2593_cov_8.297084
2178	bin.7.fa	>NODE_6836_length_2580_cov_14.539406
2179	bin.7.fa	>NODE_6892_length_2569_cov_10.913286
2180	bin.7.fa	>NODE_6903_length_2567_cov_14.124602
2181	bin.7.fa	>NODE_7126_length_2518_cov_11.565976
2182	bin.7.fa	>NODE_7217_length_2503_cov_9.831291
2183	bin.7.fa	>NODE_7254_length_2496_cov_7.502663
2184	bin.7.fa	>NODE_7253_length_2496_cov_12.538304
2185	bin.7.fa	>NODE_7294_length_2485_cov_9.351029
2186	bin.7.fa	>NODE_7354_length_2471_cov_7.133278
2187	bin.7.fa	>NODE_7377_length_2467_cov_7.737148
2188	bin.7.fa	>NODE_7373_length_2467_cov_11.206468
2189	bin.7.fa	>NODE_7439_length_2456_cov_11.935027
2190	bin.7.fa	>NODE_7471_length_2450_cov_9.383716
2191	bin.7.fa	>NODE_7540_length_2437_cov_12.520571
2192	bin.7.fa	>NODE_7752_length_2396_cov_9.552328
2193	bin.7.fa	>NODE_7806_length_2385_cov_11.928326
2194	bin.7.fa	>NODE_7841_length_2378_cov_7.453724
2195	bin.7.fa	>NODE_7875_length_2372_cov_11.016401
2196	bin.7.fa	>NODE_7930_length_2363_cov_9.130849
2197	bin.7.fa	>NODE_8022_length_2345_cov_7.887336
2198	bin.7.fa	>NODE_8133_length_2325_cov_11.493392
2199	bin.7.fa	>NODE_8180_length_2317_cov_10.087975
2200	bin.7.fa	>NODE_8219_length_2312_cov_8.522818
2201	bin.7.fa	>NODE_8330_length_2293_cov_12.414656
2202	bin.7.fa	>NODE_8485_length_2267_cov_16.826854
2203	bin.7.fa	>NODE_8541_length_2256_cov_6.630168
2204	bin.7.fa	>NODE_8699_length_2234_cov_5.892611
2205	bin.7.fa	>NODE_8806_length_2217_cov_5.429232
2206	bin.7.fa	>NODE_8851_length_2210_cov_10.430162
2207	bin.7.fa	>NODE_8965_length_2197_cov_11.688142
2208	bin.7.fa	>NODE_9167_length_2170_cov_12.236879
2209	bin.7.fa	>NODE_9326_length_2149_cov_12.551098
2210	bin.7.fa	>NODE_9339_length_2148_cov_10.753464
2211	bin.7.fa	>NODE_9455_length_2134_cov_6.849447
2212	bin.7.fa	>NODE_9515_length_2126_cov_6.855625
2213	bin.7.fa	>NODE_9777_length_2097_cov_6.725759
2214	bin.7.fa	>NODE_10257_length_2040_cov_10.709320
2215	bin.7.fa	>NODE_10503_length_2016_cov_5.945946
2216	bin.7.fa	>NODE_10554_length_2010_cov_11.369821
2217	bin.7.fa	>NODE_10722_length_1991_cov_6.907541
2218	bin.7.fa	>NODE_10782_length_1985_cov_4.050777
2219	bin.7.fa	>NODE_10873_length_1975_cov_7.472917
2220	bin.7.fa	>NODE_10944_length_1967_cov_7.369247
2221	bin.7.fa	>NODE_11170_length_1945_cov_5.290476
2222	bin.7.fa	>NODE_11271_length_1935_cov_11.025532
2223	bin.7.fa	>NODE_11407_length_1923_cov_4.608672
2224	bin.7.fa	>NODE_11434_length_1920_cov_13.727614
2225	bin.7.fa	>NODE_11459_length_1918_cov_9.780462
2226	bin.7.fa	>NODE_11725_length_1893_cov_10.005985
2227	bin.7.fa	>NODE_11770_length_1889_cov_5.958015
2228	bin.7.fa	>NODE_11973_length_1870_cov_11.296970
2229	bin.7.fa	>NODE_12036_length_1865_cov_10.260773
2230	bin.7.fa	>NODE_12101_length_1860_cov_19.462050
2231	bin.7.fa	>NODE_12118_length_1859_cov_13.182373
